Region,Level,Item,production
RoW,Activity,Processed rice,84997691090.47462
RoW,Activity,Processing of Food products nec,752412212796.4125
RoW,Activity,Processing of dairy products,141816641559.0787
RoW,Activity,Processing of meat cattle,79248197198.41995
RoW,Activity,Processing of meat pigs,49746906241.59598
RoW,Activity,Processing of meat poultry,51944908997.90313
RoW,Activity,Processing of nuclear fuel,9188336588.769308
RoW,Activity,Processing vegetable oils and fats,145431343963.75797
RoW,Activity,Production of DFIG generators,0.0
RoW,Activity,Production of PMG generators,0.0
RoW,Activity,Production of electricity by Geothermal,2910946836.7597866
RoW,Activity,Production of electricity by biomass and waste,6507652187.237582
RoW,Activity,Production of electricity by coal,136653223830.26382
RoW,Activity,Production of electricity by gas,176604515041.44916
RoW,Activity,Production of electricity by hydro,103011182731.0492
RoW,Activity,Production of electricity by nuclear,55541320217.00775
RoW,Activity,Production of electricity by petroleum and other oil derivatives,72647676128.5767
RoW,Activity,Production of electricity by solar photovoltaic,527451793.57920885
RoW,Activity,Production of electricity by solar thermal,342657.38316794886
RoW,Activity,"Production of electricity by tide, wave, ocean",37942529.229215465
RoW,Activity,Production of electricity by wind,2707619646.9691563
RoW,Activity,Production of electricity nec,3053916868.835369
RoW,Activity,Production of meat products nec,63254345926.37819
RoW,Activity,Production of mono-Si and poli-Si cells,0.0
RoW,Activity,Production of offshore wind plants,0.0
RoW,Activity,Production of onshore wind plants,0.0
RoW,Activity,Production of photovoltaic modules,0.0
RoW,Activity,Production of photovoltaic plants,0.0
RoW,Activity,Public administration and defence; compulsory social security (75),2522684670424.147
RoW,Activity,"Publishing, printing and reproduction of recorded media (22)",317338873115.2308
RoW,Activity,Pulp,37042263524.48995
RoW,Activity,Quarrying of sand and clay,98378819332.5784
RoW,Activity,Quarrying of stone,61912926654.46248
RoW,Activity,Raw milk,203362640615.7321
RoW,Activity,Re-processing of ash into clinker,1180735857.4414175
RoW,Activity,Re-processing of secondary aluminium into new aluminium,2913268066.175303
RoW,Activity,Re-processing of secondary construction material into aggregates,3250683.8248632564
RoW,Activity,Re-processing of secondary copper into new copper,1666880738.690593
RoW,Activity,Re-processing of secondary glass into new glass,857211770.4822037
RoW,Activity,"Re-processing of secondary lead into new lead, zinc and tin",836742396.6574228
RoW,Activity,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,1765192768.6311057
RoW,Activity,Re-processing of secondary paper into new pulp,3005574595.240967
RoW,Activity,Re-processing of secondary plastic into new plastic,493926553.7023753
RoW,Activity,Re-processing of secondary preciuos metals into new preciuos metals,0.0
RoW,Activity,Re-processing of secondary steel into new steel,48477118274.04602
RoW,Activity,Re-processing of secondary wood material into new wood material,12768867950.393974
RoW,Activity,Real estate activities (70),2072957822300.3936
RoW,Activity,"Recreational, cultural and sporting activities (92)",578324517046.632
RoW,Activity,Recycling of bottles by direct reuse,0.0
RoW,Activity,Recycling of waste and scrap,31776614642.607117
RoW,Activity,Renting of machinery and equipment without operator and of personal and household goods (71),379420332958.80884
RoW,Activity,Research and development (73),391442238326.44293
RoW,Activity,Retail sale of automotive fuel,24718747436.980293
RoW,Activity,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",1100859818366.218
RoW,Activity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",715075649418.4275
RoW,Activity,Sea and coastal water transport,235375948640.13638
RoW,Activity,Steam and hot water supply,16158452222.464924
RoW,Activity,Sugar refining,68150607365.3721
RoW,Activity,Supporting and auxiliary transport activities; activities of travel agencies (63),786744184134.2557
RoW,Activity,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",95065400220.1971
RoW,Activity,Transmission of electricity,73800965974.43297
RoW,Activity,Transport via pipelines,45778811445.9389
RoW,Activity,Transport via railways,304841658850.5169
RoW,Activity,"Waste water treatment, food",57528763312.84016
RoW,Activity,"Waste water treatment, other",103636416501.21077
RoW,Activity,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",1580692912139.0847
RoW,Activity,"Wool, silk-worm cocoons",4675697886.935326
USA,Activity,Activities auxiliary to financial intermediation (67),423717961150.95215
USA,Activity,Activities of membership organisation n.e.c. (91),171026751351.66327
USA,Activity,Air transport (62),173760868543.6706
USA,Activity,Aluminium production,35437449530.05061
USA,Activity,Animal products nec,9641974492.741476
USA,Activity,"Biogasification of food waste, incl. land application",0.0
USA,Activity,"Biogasification of paper, incl. land application",0.0
USA,Activity,"Biogasification of sewage slugde, incl. land application",19412854083.297653
USA,Activity,Casting of metals,34466234835.57858
USA,Activity,Cattle farming,47891160088.173996
USA,Activity,Chemicals nec,440562492479.36475
USA,Activity,"Collection, purification and distribution of water (41)",34419688896.32688
USA,Activity,"Composting of food waste, incl. land application",282857064.50894964
USA,Activity,"Composting of paper and wood, incl. land application",6473555611.464255
USA,Activity,Computer and related activities (72),555828174894.8696
USA,Activity,Construction (45),939902995424.7759
USA,Activity,Copper production,17078763447.134645
USA,Activity,Cultivation of cereal grains nec,39796465881.8361
USA,Activity,Cultivation of crops nec,39961733008.4418
USA,Activity,Cultivation of oil seeds,27192961286.530197
USA,Activity,Cultivation of paddy rice,4355432884.799544
USA,Activity,Cultivation of plant-based fibers,6185970233.634798
USA,Activity,"Cultivation of sugar cane, sugar beet",2951639670.0246587
USA,Activity,"Cultivation of vegetables, fruit, nuts",84551146956.9296
USA,Activity,Cultivation of wheat,9453003440.334507
USA,Activity,Distribution and trade of electricity,85700748317.86903
USA,Activity,Education (80),231583788321.9782
USA,Activity,Extra-territorial organizations and bodies,0.0
USA,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",127023821502.27841
USA,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",122447528490.34753
USA,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",10953203970.62136
USA,Activity,"Financial intermediation, except insurance and pension funding (65)",669517710775.1692
USA,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",5491741310.106236
USA,Activity,"Forestry, logging and related service activities (02)",56975566997.003
USA,Activity,Health and social work (85),1168848264299.8276
USA,Activity,Hotels and restaurants (55),1066263296357.8105
USA,Activity,Incineration of waste: Food,2102271493.55705
USA,Activity,Incineration of waste: Metals and Inert materials,2654010464.8700943
USA,Activity,Incineration of waste: Oil/Hazardous waste,386168298.7818581
USA,Activity,Incineration of waste: Paper,3710478172.1027193
USA,Activity,Incineration of waste: Plastic,6940860363.984188
USA,Activity,Incineration of waste: Textiles,1074622677.4792986
USA,Activity,Incineration of waste: Wood,1328935365.2219112
USA,Activity,Inland water transport,5857063780.495493
USA,Activity,"Insurance and pension funding, except compulsory social security (66)",519387291427.8497
USA,Activity,Landfill of waste: Food,5130632885.273298
USA,Activity,Landfill of waste: Inert/metal/hazardous,8050461182.110817
USA,Activity,Landfill of waste: Paper,6234906273.69696
USA,Activity,Landfill of waste: Plastic,4756986581.446028
USA,Activity,Landfill of waste: Textiles,1694978022.726811
USA,Activity,Landfill of waste: Wood,2161536452.334318
USA,Activity,"Lead, zinc and tin production",860608984.8569121
USA,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,87226616424.40695
USA,Activity,Manufacture of beverages,89197671746.83012
USA,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",6852009997.360426
USA,Activity,"Manufacture of cement, lime and plaster",52939504363.54355
USA,Activity,Manufacture of ceramic goods,4215170807.5476933
USA,Activity,Manufacture of coke oven products,222564979.8633135
USA,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),115905741555.54193
USA,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",284769472328.3621
USA,Activity,Manufacture of fish products,12090628996.599781
USA,Activity,Manufacture of furniture; manufacturing n.e.c. (36),184381782122.22272
USA,Activity,Manufacture of gas; distribution of gaseous fuels through mains,109211065410.37582
USA,Activity,Manufacture of glass and glass products,28474252676.5911
USA,Activity,Manufacture of machinery and equipment n.e.c. (29),388351278551.1867
USA,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",206893659893.6213
USA,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",553151639519.8422
USA,Activity,Manufacture of office machinery and computers (30),95607256375.28893
USA,Activity,Manufacture of other non-metallic mineral products n.e.c.,17731468313.441284
USA,Activity,Manufacture of other transport equipment (35),210542182039.513
USA,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",250028547283.16724
USA,Activity,Manufacture of rubber and plastic products (25),194613187874.2633
USA,Activity,Manufacture of textiles (17),95251275326.11859
USA,Activity,Manufacture of tobacco products (16),51882196217.45527
USA,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),40675330233.239365
USA,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",92619004464.9201
USA,Activity,"Manure treatment (biogas), storage and land application",0.0
USA,Activity,"Manure treatment (conventional), storage and land application",0.0
USA,Activity,Meat animals nec,208666751.49947608
USA,Activity,Mining of aluminium ores and concentrates,113742483.12341215
USA,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",5209017801.735806
USA,Activity,Mining of coal and lignite; extraction of peat (10),38674042980.03787
USA,Activity,Mining of copper ores and concentrates,4375869405.624836
USA,Activity,Mining of iron ores,13320766708.747631
USA,Activity,"Mining of lead, zinc and tin ores and concentrates",620499170.7769902
USA,Activity,Mining of nickel ores and concentrates,0.0
USA,Activity,Mining of other non-ferrous metal ores and concentrates,255348371.3250672
USA,Activity,Mining of precious metal ores and concentrates,4306991596.26545
USA,Activity,Mining of uranium and thorium ores (12),1306675763.3591328
USA,Activity,N-fertiliser,269403132.1383892
USA,Activity,Other business activities (74),1971466797864.3193
USA,Activity,Other land transport,360722849885.68726
USA,Activity,Other non-ferrous metal production,3855058728.9553657
USA,Activity,Other service activities (93),178959112481.95285
USA,Activity,P- and other fertiliser,13075544285.249355
USA,Activity,Paper,170386435601.63525
USA,Activity,Petroleum Refinery,311744454107.2159
USA,Activity,Pigs farming,19606630659.100784
USA,Activity,"Plastics, basic",52057021498.26998
USA,Activity,Post and telecommunications (64),1089490604336.9181
USA,Activity,Poultry farming,32722761683.026302
USA,Activity,Precious metals production,10160235074.446903
USA,Activity,Private households with employed persons (95),19152734582.68148
USA,Activity,Processed rice,1373075318.45023
USA,Activity,Processing of Food products nec,302680448928.6394
USA,Activity,Processing of dairy products,81763469770.69951
USA,Activity,Processing of meat cattle,50108924910.822815
USA,Activity,Processing of meat pigs,38554693329.83406
USA,Activity,Processing of meat poultry,49039961679.78039
USA,Activity,Processing of nuclear fuel,192142980.81480443
USA,Activity,Processing vegetable oils and fats,25830573783.204674
USA,Activity,Production of DFIG generators,0.0
USA,Activity,Production of PMG generators,0.0
USA,Activity,Production of electricity by Geothermal,469420978.53550166
USA,Activity,Production of electricity by biomass and waste,2806523145.7789984
USA,Activity,Production of electricity by coal,81178226198.41562
USA,Activity,Production of electricity by gas,42104919034.17557
USA,Activity,Production of electricity by hydro,10706886597.124073
USA,Activity,Production of electricity by nuclear,27691800425.766533
USA,Activity,Production of electricity by petroleum and other oil derivatives,2312466995.9360943
USA,Activity,Production of electricity by solar photovoltaic,83662533.55158684
USA,Activity,Production of electricity by solar thermal,28878434.31598385
USA,Activity,"Production of electricity by tide, wave, ocean",0.0
USA,Activity,Production of electricity by wind,2134216986.940386
USA,Activity,Production of electricity nec,142950807.69753307
USA,Activity,Production of meat products nec,25175519697.808434
USA,Activity,Production of mono-Si and poli-Si cells,0.0
USA,Activity,Production of offshore wind plants,0.0
USA,Activity,Production of onshore wind plants,0.0
USA,Activity,Production of photovoltaic modules,0.0
USA,Activity,Production of photovoltaic plants,0.0
USA,Activity,Public administration and defence; compulsory social security (75),2864517676616.484
USA,Activity,"Publishing, printing and reproduction of recorded media (22)",184674942707.83954
USA,Activity,Pulp,7339783928.837685
USA,Activity,Quarrying of sand and clay,14325424441.764256
USA,Activity,Quarrying of stone,18965961928.664368
USA,Activity,Raw milk,33254289040.239983
USA,Activity,Re-processing of ash into clinker,0.0
USA,Activity,Re-processing of secondary aluminium into new aluminium,0.0
USA,Activity,Re-processing of secondary construction material into aggregates,0.0
USA,Activity,Re-processing of secondary copper into new copper,0.0
USA,Activity,Re-processing of secondary glass into new glass,0.0
USA,Activity,"Re-processing of secondary lead into new lead, zinc and tin",0.0
USA,Activity,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,0.0
USA,Activity,Re-processing of secondary paper into new pulp,0.0
USA,Activity,Re-processing of secondary plastic into new plastic,0.0
USA,Activity,Re-processing of secondary preciuos metals into new preciuos metals,0.0
USA,Activity,Re-processing of secondary steel into new steel,0.0
USA,Activity,Re-processing of secondary wood material into new wood material,0.0
USA,Activity,Real estate activities (70),2015278616939.3154
USA,Activity,"Recreational, cultural and sporting activities (92)",335545752167.9342
USA,Activity,Recycling of bottles by direct reuse,0.0
USA,Activity,Recycling of waste and scrap,6831400649.215679
USA,Activity,Renting of machinery and equipment without operator and of personal and household goods (71),305672156645.33594
USA,Activity,Research and development (73),129987721438.70361
USA,Activity,Retail sale of automotive fuel,936861723.787949
USA,Activity,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",118516969946.13
USA,Activity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",536982225141.1512
USA,Activity,Sea and coastal water transport,15339157128.610094
USA,Activity,Steam and hot water supply,952911811.27931
USA,Activity,Sugar refining,8929044955.245792
USA,Activity,Supporting and auxiliary transport activities; activities of travel agencies (63),207471746192.90656
USA,Activity,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",8407589470.413847
USA,Activity,Transmission of electricity,25102550601.66386
USA,Activity,Transport via pipelines,4272414489.943472
USA,Activity,Transport via railways,50777775922.74228
USA,Activity,"Waste water treatment, food",18069804597.23997
USA,Activity,"Waste water treatment, other",4318507200.386457
USA,Activity,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",612373849093.9949
USA,Activity,"Wool, silk-worm cocoons",19014734.52101905
China,Commodity,Additives/Blending Components,0.0
China,Commodity,Air transport services (62),75037132125.59093
China,Commodity,Aluminium and aluminium products,161901771938.04028
China,Commodity,Aluminium ores and concentrates,3566726146.9209814
China,Commodity,Animal products nec,37022775682.13346
China,Commodity,Anthracite,0.0
China,Commodity,"Ash for treatment, Re-processing of ash into clinker",0.0
China,Commodity,Aviation Gasoline,278403568.8910208
China,Commodity,BKB/Peat Briquettes,0.0
China,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,903627338486.9038
China,Commodity,Beverages,40612297141.91972
China,Commodity,Biodiesels,267066862.75265366
China,Commodity,Biogas,2239309503.3884463
China,Commodity,Biogasoline,2677980664.6337614
China,Commodity,Bitumen,5376986093.845112
China,Commodity,Blast Furnace Gas,3430008864.335104
China,Commodity,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
China,Commodity,"Bricks, tiles and construction products, in baked clay",7192955563.906013
China,Commodity,Cattle,22514335819.4249
China,Commodity,"Cement, lime and plaster",90604135532.97987
China,Commodity,Ceramic goods,218850789079.79364
China,Commodity,Cereal grains nec,48602375348.368576
China,Commodity,Charcoal,0.0
China,Commodity,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",6544030914.752795
China,Commodity,Chemicals nec,743714753209.1914
China,Commodity,Coal Tar,4255095480.032752
China,Commodity,Coke Oven Coke,52403261850.45471
China,Commodity,Coke oven gas,1475567239.4338956
China,Commodity,Coking Coal,29349824295.353836
China,Commodity,"Collected and purified water, distribution services of water (41)",17512557893.487114
China,Commodity,Computer and related services (72),317029326745.75653
China,Commodity,Construction work (45),2000996849851.2993
China,Commodity,Copper ores and concentrates,36547963681.87378
China,Commodity,Copper products,106425403055.02316
China,Commodity,Crops nec,67818773518.09244
China,Commodity,"Crude petroleum and services related to crude oil extraction, excluding surveying",143911945056.60925
China,Commodity,DFIG generators,1.0
China,Commodity,Dairy products,12575530111.47253
China,Commodity,Distribution and trade services of electricity,184753802253.51453
China,Commodity,Distribution services of gaseous fuels through mains,14333190967.610622
China,Commodity,Dysprosium,1.0
China,Commodity,Education services (80),520709737788.7826
China,Commodity,Electrical machinery and apparatus n.e.c. (31),680074897066.55
China,Commodity,Electricity by Geothermal,14668099.462806571
China,Commodity,Electricity by biomass and waste,286111919.9096359
China,Commodity,Electricity by coal,315705958387.00507
China,Commodity,Electricity by gas,6122647913.371884
China,Commodity,Electricity by hydro,62077644746.99871
China,Commodity,Electricity by nuclear,7914025380.547807
China,Commodity,Electricity by petroleum and other oil derivatives,939507554.2611997
China,Commodity,Electricity by solar photovoltaic,13714573.045353554
China,Commodity,Electricity by solar thermal,97236.884225464
China,Commodity,"Electricity by tide, wave, ocean",1069671.69089173
China,Commodity,Electricity by wind,760747997.4901061
China,Commodity,Electricity nec,2129463179.0833416
China,Commodity,Ethane,0.0
China,Commodity,Extra-territorial organizations and bodies,0.0
China,Commodity,"Fabricated metal products, except machinery and equipment (28)",432918900942.9914
China,Commodity,"Financial intermediation services, except insurance and pension funding services (65)",361018372524.86523
China,Commodity,Fish and other fishing products; services incidental of fishing (05),185099139105.65723
China,Commodity,Fish products,276037707352.64606
China,Commodity,Food products nec,496707192843.84625
China,Commodity,Food waste for treatment: biogasification and land application,0.0
China,Commodity,Food waste for treatment: composting and land application,750660057.9591734
China,Commodity,Food waste for treatment: incineration,3343337640.645755
China,Commodity,Food waste for treatment: landfill,9924840926.62986
China,Commodity,Food waste for treatment: waste water treatment,11883197030.190918
China,Commodity,Foundry work services,64571294649.37145
China,Commodity,Furniture; other manufactured goods n.e.c. (36),423240773856.15216
China,Commodity,Gas Coke,564615382.3458796
China,Commodity,Gas Works Gas,110796155.31417006
China,Commodity,Gas/Diesel Oil,164435702624.27173
China,Commodity,Gasoline Type Jet Fuel,0.0
China,Commodity,Glass and glass products,206826435769.43665
China,Commodity,Health and social work services (85),434833027667.41394
China,Commodity,Heavy Fuel Oil,14305549461.155077
China,Commodity,Hotel and restaurant services (55),510018533666.2812
China,Commodity,Inert/metal/hazardous waste for treatment: landfill,3512506936.969119
China,Commodity,Inland water transportation services,4271766443.9787636
China,Commodity,"Insurance and pension funding services, except compulsory social security services (66)",171585149349.2667
China,Commodity,Intert/metal waste for treatment: incineration,471691341.30023146
China,Commodity,Iron ores,9752110485.6472
China,Commodity,Kerosene,6985883126.592266
China,Commodity,Kerosene Type Jet Fuel,9596055649.122417
China,Commodity,"Lead, zinc and tin and products thereof",43463097495.24213
China,Commodity,"Lead, zinc and tin ores and concentrates",5407141585.775716
China,Commodity,Leather and leather products (19),135724885927.06088
China,Commodity,Lignite/Brown Coal,0.0
China,Commodity,Liquefied Petroleum Gases (LPG),32477912516.158905
China,Commodity,Lubricants,7252282081.064768
China,Commodity,Machinery and equipment n.e.c. (29),1039585420162.2361
China,Commodity,Manure (biogas treatment),0.0
China,Commodity,Manure (conventional treatment),0.0
China,Commodity,Meat animals nec,27502639675.400597
China,Commodity,Meat products nec,49420013361.68235
China,Commodity,"Medical, precision and optical instruments, watches and clocks (33)",114311477419.01538
China,Commodity,Membership organisation services n.e.c. (91),95054498199.02258
China,Commodity,Mono-Si and poli-Si cells,1.0
China,Commodity,Motor Gasoline,138225752798.15958
China,Commodity,"Motor vehicles, trailers and semi-trailers (34)",358756085094.24146
China,Commodity,N-fertiliser,269415755.25245154
China,Commodity,Naphtha,52225558141.766785
China,Commodity,Natural Gas Liquids,3287739.7538824845
China,Commodity,"Natural gas and services related to natural gas extraction, excluding surveying",7098934634.84141
China,Commodity,Neodymium,1.0
China,Commodity,Nickel ores and concentrates,6145426379.861872
China,Commodity,Non-specified Petroleum Products,3985087113.4660516
China,Commodity,Nuclear fuel,60840108.8697246
China,Commodity,Office machinery and computers (30),435727350012.02435
China,Commodity,Offshore wind plants,1.0
China,Commodity,Oil seeds,26222614778.181267
China,Commodity,Oil/hazardous waste for treatment: incineration,883588943.8284475
China,Commodity,Onshore wind plants,1.0
China,Commodity,Other Bituminous Coal,226898744280.79562
China,Commodity,Other Hydrocarbons,0.0
China,Commodity,Other Liquid Biofuels,0.0
China,Commodity,Other business services (74),527277213497.2913
China,Commodity,Other land transportation services,168877300717.67188
China,Commodity,Other non-ferrous metal ores and concentrates,49500410294.47141
China,Commodity,Other non-ferrous metal products,85465259336.49664
China,Commodity,Other non-metallic mineral products,147342363004.96716
China,Commodity,Other services (93),198010621313.22775
China,Commodity,Other transport equipment (35),352036447236.0525
China,Commodity,Other waste for treatment: waste water treatment,21423788281.59928
China,Commodity,Oxygen Steel Furnace Gas,2772265.3667785567
China,Commodity,P- and other fertiliser,42509109786.643036
China,Commodity,PMG generators,1.0
China,Commodity,Paddy rice,37386744110.10602
China,Commodity,Paper and paper products,168510050877.89804
China,Commodity,Paper and wood waste for treatment: composting and land application,180405380.38114148
China,Commodity,Paper for treatment: landfill,4155727555.8472958
China,Commodity,Paper waste for treatment: biogasification and land application,0.0
China,Commodity,Paper waste for treatment: incineration,3339148388.4029617
China,Commodity,Paraffin Waxes,8492362775.990318
China,Commodity,Patent Fuel,332565849.10148877
China,Commodity,Peat,0.0
China,Commodity,Petroleum Coke,1584517950.4909425
China,Commodity,Photovoltaic modules,1.0
China,Commodity,Photovoltaic plants,1.0
China,Commodity,Pigs,77808749119.33798
China,Commodity,Plant-based fibers,29643881316.94184
China,Commodity,Plastic waste for treatment: incineration,754917640.7923894
China,Commodity,Plastic waste for treatment: landfill,3339664730.8318415
China,Commodity,"Plastics, basic",95068332609.87186
China,Commodity,Post and telecommunication services (64),16351950156.185324
China,Commodity,Poultry,49495691150.34629
China,Commodity,Precious metal ores and concentrates,30751764207.053963
China,Commodity,Precious metals,58060017934.47965
China,Commodity,Printed matter and recorded media (22),169411317038.26318
China,Commodity,Private households with employed persons (95),33253111134.133656
China,Commodity,Processed rice,26494932468.39968
China,Commodity,"Products of forestry, logging and related services (02)",49781006817.097694
China,Commodity,Products of meat cattle,3405391271.007742
China,Commodity,Products of meat pigs,13524963304.419088
China,Commodity,Products of meat poultry,11268310404.743162
China,Commodity,Public administration and defence services; compulsory social security services (75),633713384216.034
China,Commodity,Pulp,2894573384.4731283
China,Commodity,"Radio, television and communication equipment and apparatus (32)",480404279123.86646
China,Commodity,Railway transportation services,52839913244.315125
China,Commodity,Raw milk,18006448840.397232
China,Commodity,Raw silicon,1.0
China,Commodity,Real estate services (70),344876904756.3684
China,Commodity,"Recreational, cultural and sporting services (92)",116657772766.15005
China,Commodity,Refinery Feedstocks,164317596.0609279
China,Commodity,Refinery Gas,1182040350.7960546
China,Commodity,Renting services of machinery and equipment without operator and of personal and household goods (71),47842901540.575134
China,Commodity,Research and development services (73),60154949035.34457
China,Commodity,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",190622883427.08188
China,Commodity,Retail trade services of motor fuel,4771786126.521651
China,Commodity,Rubber and plastic products (25),530059183578.3424
China,Commodity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",93994967193.00076
China,Commodity,Sand and clay,63737227462.58837
China,Commodity,Sea and coastal water transportation services,65649491376.989655
China,Commodity,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
China,Commodity,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
China,Commodity,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
China,Commodity,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
China,Commodity,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
China,Commodity,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
China,Commodity,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
China,Commodity,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
China,Commodity,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
China,Commodity,Secondary raw materials,44857579369.6588
China,Commodity,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
China,Commodity,Services auxiliary to financial intermediation (67),90690568273.50339
China,Commodity,Sewage sludge for treatment: biogasification and land application,0.0
China,Commodity,Steam and hot water supply services,8457148358.863291
China,Commodity,Stone,20851609662.165348
China,Commodity,Sub-Bituminous Coal,0.0
China,Commodity,Sugar,5851026009.275088
China,Commodity,"Sugar cane, sugar beet",16710662740.351109
China,Commodity,Supporting and auxiliary transport services; travel agency services (63),291951125648.8574
China,Commodity,Textiles (17),580163115864.3308
China,Commodity,Textiles waste for treatment: incineration,777146202.9660592
China,Commodity,Textiles waste for treatment: landfill,1485336233.091411
China,Commodity,Tobacco products (16),13382924649.065361
China,Commodity,Transmission services of electricity,66599745525.346664
China,Commodity,Transportation services via pipelines,5740991124.774437
China,Commodity,Uranium and thorium ores (12),1024789106.2326015
China,Commodity,"Vegetables, fruit, nuts",224567989353.6151
China,Commodity,Wearing apparel; furs (18),292941528193.06396
China,Commodity,Wheat,23483774275.84628
China,Commodity,White Spirit & SBP,1939950710.7619135
China,Commodity,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",279976705606.86053
China,Commodity,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),14914624299.409634
China,Commodity,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
China,Commodity,Wood waste for treatment: incineration,848800375.23157
China,Commodity,Wood waste for treatment: landfill,1578802610.5990338
China,Commodity,"Wool, silk-worm cocoons",4858450879.187606
China,Commodity,products of Vegetable oils and fats,31898576611.901283
EU27+UK,Commodity,Additives/Blending Components,252817654.98906514
EU27+UK,Commodity,Air transport services (62),189676951821.535
EU27+UK,Commodity,Aluminium and aluminium products,58550194294.43915
EU27+UK,Commodity,Aluminium ores and concentrates,241367992.23973358
EU27+UK,Commodity,Animal products nec,1522266866.2244031
EU27+UK,Commodity,Anthracite,1724982905.3260708
EU27+UK,Commodity,"Ash for treatment, Re-processing of ash into clinker",0.0
EU27+UK,Commodity,Aviation Gasoline,89459489.48098129
EU27+UK,Commodity,BKB/Peat Briquettes,1422912610.6317396
EU27+UK,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,190255069889.0663
EU27+UK,Commodity,Beverages,119531077783.47942
EU27+UK,Commodity,Biodiesels,1621030886.280397
EU27+UK,Commodity,Biogas,2969063632.2703547
EU27+UK,Commodity,Biogasoline,775270577.0413768
EU27+UK,Commodity,Bitumen,3235175874.3944845
EU27+UK,Commodity,Blast Furnace Gas,1514124096.6336398
EU27+UK,Commodity,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
EU27+UK,Commodity,"Bricks, tiles and construction products, in baked clay",13853116942.79591
EU27+UK,Commodity,Cattle,24596275564.2206
EU27+UK,Commodity,"Cement, lime and plaster",121987463760.80582
EU27+UK,Commodity,Ceramic goods,26576632166.73681
EU27+UK,Commodity,Cereal grains nec,32952638305.55999
EU27+UK,Commodity,Charcoal,228336211.44467822
EU27+UK,Commodity,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",14745303016.607895
EU27+UK,Commodity,Chemicals nec,157445462511.20523
EU27+UK,Commodity,Coal Tar,255893743.9039038
EU27+UK,Commodity,Coke Oven Coke,4153811250.377467
EU27+UK,Commodity,Coke oven gas,547893890.5364937
EU27+UK,Commodity,Coking Coal,2158671596.1481457
EU27+UK,Commodity,"Collected and purified water, distribution services of water (41)",77072144771.33882
EU27+UK,Commodity,Computer and related services (72),503487021055.4412
EU27+UK,Commodity,Construction work (45),1848335810093.9617
EU27+UK,Commodity,Copper ores and concentrates,6510970227.157729
EU27+UK,Commodity,Copper products,59747218783.10832
